name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Nelson, NSN, NZ",29/08/2023,12.2,1.9,7.1,12.2,1.8,6.6,3.3,78.8,0,0,0,,0,0,13.3,13,321.8,1023.8,10,16.3,177.8,15.3,6,10,2023-08-29T06:57:40,2023-08-29T17:59:05,0.43,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",30/08/2023,12.7,1.2,7.6,12.7,1.2,7.3,4.8,83.3,0.2,100,4.17,rain,0,0,13.3,14.8,340.5,1024.6,2.2,16.2,180,15.6,7,10,2023-08-30T06:56:05,2023-08-30T18:00:04,0.46,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",31/08/2023,13.2,3.4,8.2,13.2,2.1,7.8,5.6,84.8,0.2,100,4.17,rain,0,0,23.8,16.6,358.5,1023.6,0,13.5,182.5,15.9,7,10,2023-08-31T06:54:29,2023-08-31T18:01:03,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",1/09/2023,26,2.2,9.2,26,1.5,8.8,6.2,82.6,0.2,100,4.17,rain,0,0,12.6,20.5,14.6,1021.8,31.1,17.3,186,16.1,7,10,2023-09-01T06:52:53,2023-09-01T18:02:03,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",2/09/2023,15.4,3.9,9.4,15.4,3.7,9,6.3,82.3,0,0,0,,0,0,11.9,13,288.9,1021.2,51.5,13.6,186.8,16.1,7,10,2023-09-02T06:51:16,2023-09-02T18:03:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",3/09/2023,17.2,3.7,10.2,17.2,2.4,9.7,6.1,77.2,0.2,100,4.17,rain,0,0,14,13,284.3,1021.6,69,17.1,181.1,15.8,6,10,2023-09-03T06:49:39,2023-09-03T18:04:02,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",4/09/2023,16.2,6.4,11.3,16.2,4.1,10.6,5.8,70.2,0,0,0,rain,0,0,15.8,27.7,163.1,1024.8,62.4,18.3,175.8,15.2,7,10,2023-09-04T06:48:00,2023-09-04T18:05:01,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",5/09/2023,13.9,9.1,11.6,13.9,7.6,11.4,10.2,91.1,5.8,100,12.5,rain,0,0,46.1,29.5,39.8,1024.1,96.3,11.9,14.2,1.4,1,10,2023-09-05T06:46:22,2023-09-05T18:06:00,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",6/09/2023,17.1,12.1,13.9,17.1,12.1,13.9,12.9,94.3,5.4,100,12.5,rain,0,0,45.7,40.7,39.4,1022.2,67.4,6.5,147.9,12.8,5,10,2023-09-06T06:44:43,2023-09-06T18:07:00,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",7/09/2023,18.4,9.2,13.6,18.4,9.2,13.6,9.3,77.8,3,100,8.33,rain,0,0,25.6,29.5,216.8,1024.3,21.9,15.4,194.7,16.7,7,10,2023-09-07T06:43:03,2023-09-07T18:07:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",8/09/2023,28,6.1,11.8,34.2,6.1,12,9.3,84.8,0.2,100,4.17,rain,0,0,10.8,44.6,45.6,1033.4,6.4,14.9,200.3,17.3,7,10,2023-09-08T06:41:23,2023-09-08T18:08:59,0.76,Rain,Clear conditions throughout the day with morning rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",9/09/2023,16.5,6.2,10.8,16.5,5.3,10.7,8.2,84.4,0.2,100,4.17,rain,0,0,12.2,15.8,2.7,1033.3,3.5,14.3,202.6,17.5,7,10,2023-09-09T06:39:43,2023-09-09T18:09:58,0.8,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",10/09/2023,15.6,8.9,12.6,15.6,8.6,12.5,10.9,89.4,0.2,100,4.17,rain,0,0,22.3,29.5,52.5,1026.9,70.6,14.4,116.1,10.1,6,10,2023-09-10T06:38:02,2023-09-10T18:10:57,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",11/09/2023,14,10.7,12.9,14,10.7,12.9,11.9,93.7,21.2,100,16.67,rain,0,0,48.6,38.9,38.6,1015.3,97.9,7.3,25.5,2.2,1,10,2023-09-11T06:36:21,2023-09-11T18:11:57,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",12/09/2023,15.4,6.4,11.5,15.4,4.1,11,4.8,64.3,21,100,4.17,rain,0,0,45.4,32.8,231.9,1012.7,40.9,19.3,201.7,17.4,7,10,2023-09-12T06:34:39,2023-09-12T18:12:57,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",13/09/2023,16.1,5.7,11.6,16.1,3.6,11.1,3.2,58.4,0,0,0,,0,0,40.7,48.2,226.5,1016,9.5,18.8,216.8,18.8,7,10,2023-09-13T06:32:57,2023-09-13T18:13:56,0.93,Clear,Clear conditions throughout the day.,clear-day,"93546099999,7JLP"
"Nelson, NSN, NZ",14/09/2023,14.7,9.9,12,14.7,6.2,11.7,5.3,63.9,0,0,0,rain,0,0,49,38.9,241.3,1013.1,59.5,19.7,94,8.1,3,10,2023-09-14T06:31:15,2023-09-14T18:14:56,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",15/09/2023,17.1,6.4,11.6,17.1,4.8,11.4,7.8,78.6,2,100,4.17,rain,0,0,42.1,31.7,158.8,1010.4,62.1,18.4,192,16.6,7,10,2023-09-15T06:29:33,2023-09-15T18:15:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",16/09/2023,15.1,8.1,11.8,15.1,8.1,11.8,9.2,84.3,1,100,4.17,rain,0,0,18,20.5,25.3,1019.3,83.9,12.1,178.8,15.5,7,10,2023-09-16T06:27:51,2023-09-16T18:16:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",17/09/2023,19.4,8.7,15.1,19.4,7.5,14.9,10.4,74.6,0,0,0,rain,0,0,64.1,33.5,6.9,1009.9,44,11.8,192.4,16.6,7,10,2023-09-17T06:26:08,2023-09-17T18:17:56,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",18/09/2023,16.7,10.9,13.5,16.7,10.9,13.5,4.4,54.6,0,0,0,,0,0,67.7,51.8,239.5,1012.5,3.3,18.3,226.8,19.8,8,10,2023-09-18T06:24:25,2023-09-18T18:18:56,0.1,Clear,Clear conditions throughout the day.,wind,93546099999
"Nelson, NSN, NZ",19/09/2023,15.9,5.4,11.2,15.9,3.8,10.7,7.8,80.1,0,0,0,,0,0,23,14.8,316.3,1021.9,50.4,10.8,102,8.9,6,10,2023-09-19T06:22:43,2023-09-19T18:19:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",20/09/2023,20,10.1,13.2,20,10.1,13.2,10.7,85.2,0,0,0,,0,0,19.1,27.7,78.3,1024,85.8,16.6,194,16.8,7,10,2023-09-20T06:21:00,2023-09-20T18:20:56,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",21/09/2023,17.1,11.1,13.9,17.1,11.1,13.9,12.2,89.5,0,0,0,,0,0,39.6,31.7,54.4,1021.4,43.6,8.6,220.5,19,8,10,2023-09-21T06:19:17,2023-09-21T18:21:57,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",22/09/2023,15.6,12.9,14.2,15.6,12.9,14.2,13.3,94.5,2.6,100,8.33,rain,0,0,51.8,37.1,46.4,1018.1,64.5,6.2,140.9,12.2,7,10,2023-09-22T06:17:34,2023-09-22T18:22:58,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",23/09/2023,15,11.1,13.7,15,11.1,13.7,11.7,88.2,6.4,100,12.5,rain,0,0,62.3,40.7,35.5,1014.7,99,11.6,91.9,7.9,4,10,2023-09-23T06:15:51,2023-09-23T18:23:58,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",24/09/2023,15.7,9.1,12.1,15.7,8.6,12.1,6.6,71.2,0.2,100,4.17,rain,0,0,22.7,33.5,129.6,1018.7,62.8,18.3,214.4,17.8,8,10,2023-09-24T07:14:08,2023-09-24T19:24:59,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",25/09/2023,15.9,7.7,11.9,15.9,5.9,11.2,2.6,53.6,0,0,0,rain,0,0,25.2,27.7,157.6,1018.9,43.2,19.6,210.1,18,8,10,2023-09-25T07:12:25,2023-09-25T19:26:01,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",26/09/2023,17.2,7.9,12.1,17.2,7.9,12.1,7.3,72.7,0,0,0,rain,0,0,19.4,27.7,341.7,1006.3,96.5,19.2,169.7,14.6,7,10,2023-09-26T07:10:42,2023-09-26T19:27:02,0.38,Overcast,Cloudy skies throughout the day.,cloudy,93546099999
"Nelson, NSN, NZ",27/09/2023,14.6,10.2,11.9,14.6,10.2,11.9,9.9,88.2,1.4,100,8.33,rain,0,0,15.1,24.1,21.6,1005.2,89.2,15.6,206.5,17.8,7,10,2023-09-27T07:08:59,2023-09-27T19:28:04,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",28/09/2023,17.6,9.9,12.6,17.6,9.9,12.6,7.5,74.5,3.4,100,8.33,rain,0,0,51.8,37.1,228.5,1000,82.3,14.7,203.5,17.6,7,10,2023-09-28T07:07:17,2023-09-28T19:29:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",29/09/2023,15.9,5.2,11.2,15.9,2.4,10.4,5.7,69.7,0.2,100,4.17,rain,0,0.1,61.2,27.7,231,998.9,52.9,18.8,111.9,9.6,5,10,2023-09-29T07:05:34,2023-09-29T19:30:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",30/09/2023,15.4,6.7,10.8,15.4,4.2,10,1.9,58.9,2.2,100,8.33,rain,0,0,26.3,31.7,223,999.8,32.5,17.7,216.5,18.8,7,10,2023-09-30T07:03:52,2023-09-30T19:31:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",1/10/2023,16.7,6.9,12.2,16.7,5.3,11.4,4.6,60.4,0,0,0,,0,0,41.4,29.5,233.7,1013.1,49,17.5,212,18.2,8,10,2023-10-01T07:02:10,2023-10-01T19:32:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",2/10/2023,18.4,7.2,12.8,18.4,6.4,12.7,8.4,76.7,1.6,100,8.33,rain,0,0,64.4,38.9,280,1009.1,48.4,15.7,132.3,11.4,5,10,2023-10-02T07:00:29,2023-10-02T19:33:15,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",3/10/2023,14.4,6.7,11.1,14.4,4.7,10.4,2.4,56.5,0,0,0,rain,0,0,32.4,27.7,279.9,1024.4,32.4,17.5,271.2,23.5,9,10,2023-10-03T06:58:47,2023-10-03T19:34:18,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",4/10/2023,15.4,5.9,10.7,15.4,3.8,10.3,6.7,77.3,0,0,0,,0,0.1,15.5,16.6,359.4,1029.6,19.2,16.8,270.3,23.3,9,10,2023-10-04T06:57:06,2023-10-04T19:35:21,0.65,Clear,Clear conditions throughout the day.,clear-day,"93546099999,remote"
"Nelson, NSN, NZ",5/10/2023,16.1,7.9,12.1,16.1,7.9,12,9.8,86.1,0,0,0,,0,0,9.7,14.8,351.4,1026,46.9,14.1,253.2,22,8,10,2023-10-05T06:55:26,2023-10-05T19:36:25,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",6/10/2023,14.7,9.9,12.6,14.7,9.9,12.6,10.4,86.7,0,0,0,,0,0,18.7,27.7,19.1,1017.2,36.2,12.1,268.9,23.2,9,10,2023-10-06T06:53:45,2023-10-06T19:37:29,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",7/10/2023,17.4,11.2,13.8,17.4,11.2,13.8,10.5,81.5,1,100,4.17,rain,0,0,20.5,35.3,14.9,1008.2,72.2,16,175.4,15.3,8,10,2023-10-07T06:52:06,2023-10-07T19:38:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",8/10/2023,16.1,7.4,11.8,16.1,7.4,11.8,6.9,72.3,0.4,100,4.17,rain,0,0,16.6,20.5,354.8,1008,89.3,19.6,188.8,16.2,7,10,2023-10-08T06:50:26,2023-10-08T19:39:37,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",9/10/2023,17.9,9.9,13.4,17.9,9.9,13.4,7.9,71.7,1,100,8.33,rain,0,0,50,38.9,231.9,1007.9,55.6,19.2,262.8,22.9,9,10,2023-10-09T06:48:47,2023-10-09T19:40:42,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",10/10/2023,19.1,10.2,14.4,19.1,10.2,14.4,5.2,55.3,0,0,0,,0,0,51.1,46.4,230.4,1005.8,55.5,18.8,245.5,21.2,7,10,2023-10-10T06:47:09,2023-10-10T19:41:47,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",11/10/2023,16.6,7.1,12.3,16.6,5.3,12,4.6,60,0,0,0,,0,0,43.6,33.5,242.8,1012.2,30.2,18.1,288.6,24.9,9,10,2023-10-11T06:45:31,2023-10-11T19:42:53,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",12/10/2023,19.7,10.4,15,19.7,10.4,15,4.8,51.4,0,0,0,,0,0,56.5,50,234.2,1010.7,10.2,18.8,287.6,24.9,9,10,2023-10-12T06:43:54,2023-10-12T19:43:59,0.91,Clear,Clear conditions throughout the day.,wind,"93546099999,7JLP"
"Nelson, NSN, NZ",13/10/2023,17.7,7.7,13.6,17.7,5.8,13.4,8.2,70.5,0,0,0,,0,0,23,22.3,330.7,1013.6,49.6,19.1,260.6,22.8,9,10,2023-10-13T06:42:18,2023-10-13T19:45:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",14/10/2023,19.8,9.9,14.7,19.8,8.6,14.7,9.7,72.9,0,0,0,rain,0,0,31.3,46.4,12.3,1008.4,51.6,13.5,132.2,11.3,6,10,2023-10-14T06:40:42,2023-10-14T19:46:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",15/10/2023,16.9,8.2,12.5,16.9,7.5,12.4,8.7,78.1,1.8,100,8.33,rain,0,0,61.2,46.4,350.1,1006.9,35,16.2,166.5,14.4,7,10,2023-10-15T06:39:07,2023-10-15T19:47:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",16/10/2023,16.9,5.9,12.1,16.9,4.9,11.8,7.1,72.1,0.4,100,4.17,rain,0,0,45.7,44.6,350.1,1016.2,35.8,13.6,292.9,25.4,9,10,2023-10-16T06:37:32,2023-10-16T19:48:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",17/10/2023,17.4,10.6,13.9,17.4,10.6,13.9,12.4,91.3,17.6,100,20.83,rain,0,0,54.4,35.3,47.1,1014.2,97.4,9,113.6,9.9,7,10,2023-10-17T06:35:59,2023-10-17T19:49:33,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",18/10/2023,17.2,7.7,12.5,17.2,7.2,12.4,10,84.9,5,100,4.17,rain,0,0,13.3,22.3,2.4,1022.3,46.9,18.7,287.7,24.8,9,10,2023-10-18T06:34:26,2023-10-18T19:50:41,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"93546099999,remote,7JLP"
"Nelson, NSN, NZ",19/10/2023,17.1,9.7,13.2,17.1,9.7,13.2,11.3,88.5,0.2,100,4.17,rain,0,0,13.7,18.4,356.2,1019.6,15.9,13.1,310.5,26.8,9,10,2023-10-19T06:32:54,2023-10-19T19:51:49,0.15,Rain,Clear conditions throughout the day with morning rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",20/10/2023,17.4,8.9,13.5,17.4,8.6,13.5,11.4,87.6,0.2,100,4.17,rain,0,0,29.9,18.4,339.7,1016,2.6,10.5,308.7,26.7,9,10,2023-10-20T06:31:23,2023-10-20T19:52:58,0.18,Rain,Clear conditions throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",21/10/2023,18.4,12.1,14.9,18.4,12.1,14.9,12.2,83.7,0,0,0,,0,0,18,22.3,9.4,1013.5,22.6,12.9,299.3,26,9,10,2023-10-21T06:29:53,2023-10-21T19:54:07,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",22/10/2023,18.3,11.7,14.9,18.3,11.7,14.9,9.6,71.4,0,0,0,rain,0,0,13,25.9,20.7,1016.8,45.9,19.6,238.5,20.5,8,10,2023-10-22T06:28:23,2023-10-22T19:55:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",23/10/2023,16.6,11.7,13.7,16.6,11.7,13.7,9.2,74.4,0,0,0,rain,0,0,18.4,24.1,30.1,1022.7,64.4,19.5,222.5,19.2,9,10,2023-10-23T06:26:55,2023-10-23T19:56:26,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",24/10/2023,16.2,10.7,13.7,16.2,10.7,13.7,11.1,84.6,1,100,4.17,rain,0,0,42.5,46.4,21.2,1019.5,92.7,15.8,144.6,12.3,5,10,2023-10-24T06:25:28,2023-10-24T19:57:36,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",25/10/2023,20.9,12.6,16.6,20.9,12.6,16.6,11.1,73.2,0.8,100,8.33,rain,0,0,32,40.7,243,1012.3,54.1,14.8,305.9,26.4,9,10,2023-10-25T06:24:02,2023-10-25T19:58:47,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",26/10/2023,19.7,12.7,15.6,19.7,12.7,15.6,10.9,73.9,3,100,4.17,rain,0,0,37.8,31.7,187.5,1008.5,76.8,17.2,201,17.5,8,10,2023-10-26T06:22:36,2023-10-26T19:59:58,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",27/10/2023,13.9,5.9,11.1,13.9,4.3,10.5,3.5,60.9,1,100,4.17,rain,0,0,51.5,33.5,236.1,1010.3,44.5,18.8,318.5,27.6,9,10,2023-10-27T06:21:12,2023-10-27T20:01:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",28/10/2023,14.1,2.7,9.1,14.1,0.5,8.5,3.1,67.7,0,0,0,,0,0,16.6,27.7,28.5,1025,1.5,18.3,331.8,28.6,10,10,2023-10-28T06:19:50,2023-10-28T20:02:20,0.47,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",29/10/2023,16.9,5.4,11.7,16.9,4.3,11.5,5.1,65.8,0,0,0,,0,0,11.9,20.5,350.1,1025.1,54.3,17.5,315.3,27.3,9,10,2023-10-29T06:18:28,2023-10-29T20:03:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",30/10/2023,18.2,6.9,13.5,18.2,5.8,13.4,7,66.5,0,0,0,,0,0,14.4,18.4,298.9,1018.8,92.9,18.3,275.3,23.8,9,10,2023-10-30T06:17:08,2023-10-30T20:04:44,0.54,Overcast,Cloudy skies throughout the day.,cloudy,93546099999
"Nelson, NSN, NZ",31/10/2023,22.4,12.9,18,22.4,12.9,18,12.4,70.4,0,0,0,rain,0,0,16.2,22.3,323.3,1010.5,46,18.3,302.4,26.1,9,10,2023-10-31T06:15:49,2023-10-31T20:05:56,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",1/11/2023,19.9,12.2,16.4,19.9,12.2,16.4,13.1,81.1,0,0,0,,0,0,18.4,25.9,11.4,1009.1,63.6,17.9,290.1,25.1,9,10,2023-11-01T06:14:31,2023-11-01T20:07:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",2/11/2023,17.2,12.4,14.8,17.2,12.4,14.8,12.5,86.5,0,0,0,rain,0,0,25.6,22.3,273.6,1014.4,95.5,15.8,119.8,10.5,7,10,2023-11-02T06:13:14,2023-11-02T20:08:21,0.63,Overcast,Cloudy skies throughout the day.,cloudy,93546099999
"Nelson, NSN, NZ",3/11/2023,15.4,12.7,13.7,15.4,12.7,13.7,12,89.7,15.6,100,12.5,rain,0,0,38.9,35.3,47.5,1011.5,84.5,14,39.3,3.3,2,10,2023-11-03T06:11:59,2023-11-03T20:09:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",4/11/2023,18.4,10.6,15,18.4,10.6,15,11.2,78.9,0.2,100,4.17,rain,0,0,25.2,33.5,29.9,1012.6,9.3,17.9,335.4,29,10,10,2023-11-04T06:10:46,2023-11-04T20:10:48,0.7,Rain,Clear conditions throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",5/11/2023,19.1,9.9,14.6,19.1,8.9,14.5,9.5,72,0,0,0,rain,0,0,25.6,27.7,28.9,1016.9,76.4,17.7,275.1,23.7,8,10,2023-11-05T06:09:34,2023-11-05T20:12:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",6/11/2023,17.9,10.7,13.9,17.9,10.7,13.9,9.1,74.5,18.2,100,12.5,rain,0,0,11.9,14.8,292.3,1018.4,76.3,18.8,247.2,21.2,8,10,2023-11-06T06:08:23,2023-11-06T20:13:14,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",7/11/2023,18.2,6.6,13.5,18.2,4.5,13.3,7.4,68.1,0,0,0,rain,0,0,12.6,16.6,243.7,1015.2,56.5,20.3,210.4,18.2,7,10,2023-11-07T06:07:14,2023-11-07T20:14:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",8/11/2023,16.4,7.4,12.3,16.4,6.6,12.1,9.5,83.8,0,0,0,rain,0,0,19.8,25.9,26.8,1013.8,54.3,17.9,278.9,24,10,10,2023-11-08T06:06:07,2023-11-08T20:15:42,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",9/11/2023,13.9,10.9,12.1,13.9,10.9,12.1,10.7,91,11.6,100,20.83,rain,0,0,22.7,25.9,53.3,1019,99.8,13.6,26.6,2.2,1,10,2023-11-09T06:05:01,2023-11-09T20:16:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",10/11/2023,16.6,6.7,12,16.6,5.8,11.7,8.4,79.9,4.2,100,8.33,rain,0,0,17.6,22.3,19.5,1027.6,38.9,18.3,318,27.4,10,10,2023-11-10T06:03:57,2023-11-10T20:18:09,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",11/11/2023,17.2,9.4,13.9,17.2,8.6,13.8,10.5,80.7,0,0,0,,0,0,14.4,31.7,16.8,1028.6,6.2,15.6,351.8,30.3,10,10,2023-11-11T06:02:54,2023-11-11T20:19:23,0.92,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",12/11/2023,22.9,9.9,16.7,22.9,9.5,16.7,7.7,57.8,0,0,0,,0,0,45.4,42.5,246,1019.9,31.5,19.2,353.3,30.4,10,10,2023-11-12T06:01:53,2023-11-12T20:20:37,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",13/11/2023,22.4,14.7,18,22.4,14.7,18,8.5,54.3,0,0,0,,0,0,44.6,35.3,239.5,1013.2,58,18.3,317.1,27.4,10,10,2023-11-13T06:00:54,2023-11-13T20:21:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",14/11/2023,18.2,14.6,16.5,18.2,14.6,16.5,13.3,81.7,0,0,0,rain,0,0,45,44.6,0.2,1008.7,73.8,12.5,229.7,19.8,9,10,2023-11-14T05:59:57,2023-11-14T20:23:04,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",15/11/2023,20.9,11.2,16.7,20.9,11.2,16.7,10,65.8,0,0,0,rain,0,0,34.9,24.1,267.6,1010.1,78.7,17.7,294.3,25.4,9,10,2023-11-15T05:59:02,2023-11-15T20:24:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
